50,13,600.0,0.9643652561247216,0.0,10424,9959,368,8891,1068,1065,0.0,0.0,1.0095602294455066,-1,0.0,0.9173708920187793,3194.923076923077,102755.92307692308,1023.2307692307693,740.0636
50,13,1200.0,0.9979625497234889,0.0,10424,10286,21,9218,1068,1066,0.0,0.0,1.0117162074202648,-1,0.0,0.9155722326454033,3203.3076923076924,102778.84615384616,1023.5384615384615,742.9810
50,13,2400.0,1.0,0.0,10424,10304,0,9238,1066,1066,0.0,0.0,1.0127733275600779,-1,0.0,0.9174484052532833,3199.230769230769,102778.76923076923,1023.5384615384615,741.1031
50,13,3600.0,1.0,0.0,10424,10313,0,9243,1070,1066,0.0,0.0,1.0117927079952396,-1,0.0,0.9136960600375235,3209.230769230769,102948.38461538461,1023.7692307692307,744.6548
50,13,7200.0,1.0,0.0,10424,10313,0,9243,1070,1066,0.0,0.0,1.0117927079952396,-1,0.0,0.9136960600375235,3209.230769230769,102948.38461538461,1023.7692307692307,744.6548
50,13,600.0,0.9643652561247216,0.0,10424,9959,368,8891,1068,1065,0.0,0.0,1.0095602294455066,-1,0.0,0.9173708920187793,3194.923076923077,102755.92307692308,1023.2307692307693,740.0636
50,13,1200.0,0.9979625497234889,0.0,10424,10286,21,9218,1068,1066,0.0,0.0,1.0117162074202648,-1,0.0,0.9155722326454033,3203.3076923076924,102778.84615384616,1023.5384615384615,742.9810
50,13,2400.0,1.0,0.0,10424,10304,0,9238,1066,1066,0.0,0.0,1.0127733275600779,-1,0.0,0.9174484052532833,3199.230769230769,102778.76923076923,1023.5384615384615,741.1031
50,13,3600.0,1.0,0.0,10424,10313,0,9243,1070,1066,0.0,0.0,1.0117927079952396,-1,0.0,0.9136960600375235,3209.230769230769,102948.38461538461,1023.7692307692307,744.6548
50,13,7200.0,1.0,0.0,10424,10313,0,9243,1070,1066,0.0,0.0,1.0117927079952396,-1,0.0,0.9136960600375235,3209.230769230769,102948.38461538461,1023.7692307692307,744.6548
50,13,600.0,0.9643652561247216,0.0,10424,9959,368,8891,1068,1065,0.0,0.0,1.0095602294455066,-1,0.0,0.9173708920187793,3194.923076923077,102755.92307692308,1023.2307692307693,740.0636
50,13,1200.0,0.9979625497234889,0.0,10424,10286,21,9218,1068,1066,0.0,0.0,1.0117162074202648,-1,0.0,0.9155722326454033,3203.3076923076924,102778.84615384616,1023.5384615384615,742.9810
50,13,2400.0,1.0,0.0,10424,10304,0,9238,1066,1066,0.0,0.0,1.0127733275600779,-1,0.0,0.9174484052532833,3199.230769230769,102778.76923076923,1023.5384615384615,741.1031
50,13,3600.0,1.0,0.0,10424,10313,0,9243,1070,1066,0.0,0.0,1.0117927079952396,-1,0.0,0.9136960600375235,3209.230769230769,102948.38461538461,1023.7692307692307,744.6548
50,13,7200.0,1.0,0.0,10424,10313,0,9243,1070,1066,0.0,0.0,1.0117927079952396,-1,0.0,0.9136960600375235,3209.230769230769,102948.38461538461,1023.7692307692307,744.6548
